time, pressure
20:29:48.118, 1003.78
20:29:49.147, 1003.87
20:29:50.133, 1003.84
20:29:51.164, 1003.79
20:29:52.147, 1003.84
20:29:53.179, 1003.83
20:29:54.164, 1003.87
20:29:55.194, 1003.84
20:29:56.176, 1003.87
20:29:57.206, 1003.87
20:29:58.189, 1003.80
20:29:59.217, 1003.86
20:30:00.201, 1003.87
20:30:01.230, 1003.81
20:30:02.212, 1003.88
20:30:03.243, 1003.77
20:30:04.226, 1003.79
20:30:05.255, 1003.72
20:30:06.238, 1003.73
20:30:07.267, 1003.69
20:30:08.249, 1003.79
20:30:09.279, 1003.73
20:30:10.262, 1003.86
20:30:11.291, 1003.74
20:30:12.275, 1003.90
20:30:13.306, 1003.83
20:30:14.290, 1003.85
20:30:15.320, 1003.91
20:30:16.303, 1003.80
20:30:17.333, 1003.80
20:30:18.318, 1003.75
20:30:19.349, 1003.93
20:30:20.331, 1003.77
20:30:21.360, 1003.85
20:30:22.345, 1003.93
20:30:23.376, 1003.92
20:30:24.361, 1003.82
20:30:25.390, 1003.82
20:30:26.373, 1003.88
20:30:27.403, 1003.86
20:30:28.386, 1003.71
20:30:29.414, 1003.87
20:30:30.397, 1003.73
20:30:31.425, 1003.75
20:30:32.407, 1003.81
20:30:33.435, 1003.83
20:30:34.415, 1003.82
20:30:35.441, 1003.75
20:30:36.425, 1003.78
20:30:37.455, 1003.81
20:30:38.436, 1003.74
20:30:39.464, 1003.90
20:30:40.446, 1003.86
20:30:41.475, 1003.75
20:30:42.459, 1003.77
20:30:43.488, 1003.84
20:30:44.471, 1003.73
20:30:45.500, 1003.78
20:30:46.530, 1003.71
20:30:47.512, 1003.90
20:30:48.539, 1003.91
20:30:49.523, 1003.90
20:30:50.551, 1003.74
20:30:51.532, 1003.72
20:30:52.562, 1003.76
20:30:53.543, 1003.82
20:30:54.572, 1003.76
20:30:55.558, 1003.76
20:30:56.587, 1003.79
20:30:57.571, 1003.84
20:30:58.598, 1003.85
20:30:59.574, 1003.79
20:31:00.602, 1003.78
20:31:01.587, 1003.77
20:31:02.616, 1003.85
20:31:03.598, 1003.95
20:31:04.628, 1003.77
20:31:05.611, 1003.74
20:31:06.642, 1003.80
20:31:07.622, 1003.84
20:31:08.651, 1003.81
20:31:09.633, 1003.77
20:31:10.662, 1003.84
20:31:11.691, 1003.84
20:31:12.675, 1003.79
20:31:13.705, 1003.93
20:31:14.687, 1003.79
20:31:15.718, 1003.77
20:31:16.702, 1003.77
20:31:17.731, 1003.76
20:31:18.715, 1003.69
20:31:19.743, 1003.73
20:31:20.725, 1003.75
20:31:21.757, 1003.74
20:31:22.742, 1003.74
20:31:23.725, 1003.79
20:31:24.757, 1003.79
20:31:25.740, 1003.78
20:31:26.769, 1003.81
20:31:27.796, 1003.80
20:31:28.778, 1003.81
20:31:29.809, 1003.84
20:31:30.793, 1003.87
20:31:31.778, 1003.78
20:31:32.808, 1003.75
20:31:33.791, 1003.73
20:31:34.824, 1003.75
20:31:35.807, 1003.75
20:31:36.836, 1003.82
20:31:37.818, 1003.68
20:31:38.851, 1003.66
20:31:39.835, 1003.76
20:31:40.863, 1003.78
20:31:41.846, 1003.77
20:31:42.875, 1003.83
20:31:43.903, 1003.77
20:31:44.886, 1003.69
20:31:45.916, 1003.77
20:31:46.899, 1003.73
20:31:47.927, 1003.85
20:31:48.912, 1003.83
20:31:49.898, 1003.72
20:31:50.928, 1003.83
20:31:51.910, 1003.68
20:31:52.940, 1003.83
20:31:53.968, 1003.73
20:31:54.953, 1003.82
20:31:55.937, 1003.83
20:31:56.969, 1003.80
20:31:57.952, 1003.79
20:31:58.981, 1003.95
20:31:59.965, 1003.87
20:32:00.996, 1003.76
20:32:01.978, 1003.76
20:32:03.008, 1003.78
20:32:03.992, 1003.74
20:32:05.022, 1003.84
20:32:06.006, 1003.86
20:32:07.035, 1003.82
20:32:08.017, 1003.72
20:32:09.048, 1003.87
20:32:10.030, 1003.87
20:32:11.060, 1003.92
20:32:12.044, 1003.74
20:32:13.074, 1003.82
20:32:14.057, 1003.79
20:32:15.087, 1003.86
20:32:16.070, 1003.80
20:32:17.100, 1003.86
20:32:18.127, 1003.89
20:32:19.110, 1003.84
20:32:20.140, 1003.84
20:32:21.122, 1003.86
20:32:22.151, 1003.84
20:32:23.133, 1003.75
20:32:24.164, 1003.84
20:32:25.147, 1003.86
20:32:26.177, 1003.73
20:32:27.158, 1003.74
20:32:28.188, 1003.79
20:32:29.172, 1003.87
20:32:30.203, 1003.81
20:32:31.187, 1003.78
20:32:32.216, 1003.80
20:32:33.202, 1003.78
20:32:34.231, 1003.78
20:32:35.215, 1003.88
20:32:36.246, 1003.80
20:32:37.227, 1003.76
20:32:38.254, 1003.84
20:32:39.240, 1003.77
20:32:40.272, 1003.87
20:32:41.256, 1003.78
20:32:42.240, 1003.76
20:32:43.269, 1003.82
20:32:44.254, 1003.66
20:32:45.284, 1003.76
20:32:46.266, 1003.85
20:32:47.296, 1003.84
20:32:48.281, 1003.87
20:32:49.315, 1003.84
20:32:50.299, 1003.73
20:32:51.330, 1003.81
20:32:52.313, 1003.83
20:32:53.342, 1003.80
20:32:54.326, 1003.84
20:32:55.356, 1003.89
20:32:56.339, 1003.84
20:32:57.366, 1003.71
20:32:58.351, 1003.83
20:32:59.376, 1003.81
20:33:00.359, 1003.77
20:33:01.390, 1003.87
20:33:02.372, 1003.76
20:33:03.402, 1003.86
20:33:04.386, 1003.72
20:33:05.416, 1003.75
20:33:06.399, 1003.77
20:33:07.426, 1003.76
20:33:08.456, 1003.81
20:33:09.437, 1003.81
20:33:10.467, 1003.84
20:33:11.451, 1003.75
20:33:12.482, 1003.84
20:33:13.462, 1003.79
20:33:14.493, 1003.84
20:33:15.477, 1003.77
20:33:16.508, 1003.95
20:33:17.490, 1004.17
20:33:18.520, 1004.05
20:33:19.502, 1004.08
20:33:20.533, 1004.14
20:33:21.515, 1004.08
20:33:22.546, 1004.17
20:33:23.528, 1004.30
20:33:24.561, 1004.26
20:33:25.552, 1004.26
20:33:26.534, 1004.32
20:33:27.566, 1004.31
20:33:28.549, 1004.27
20:33:29.582, 1004.29
20:33:30.574, 1004.21
20:33:31.616, 1004.29
20:33:32.599, 1004.26
20:33:33.581, 1004.25
20:33:34.586, 1004.31
20:33:35.646, 1004.25
20:33:36.630, 1004.44
20:33:37.615, 1004.43
20:33:38.643, 1004.31
20:33:39.624, 1004.28
20:33:40.653, 1004.30
20:33:41.639, 1004.38
20:33:42.672, 1004.26
20:33:43.646, 1004.42
20:33:44.690, 1004.41
20:33:45.672, 1004.40
20:33:46.657, 1004.31
20:33:47.688, 1004.42
20:33:48.671, 1004.29
20:33:49.699, 1004.31
20:33:50.727, 1004.37
20:33:51.710, 1004.33
20:33:52.713, 1004.41
20:33:53.730, 1004.48
20:33:54.710, 1004.40
20:33:55.729, 1004.44
20:33:56.825, 1004.38
20:33:57.875, 1004.30
20:33:58.831, 1004.39
20:33:59.782, 1004.36
20:34:00.817, 1004.34
20:34:01.800, 1004.19
20:34:02.764, 1004.17
20:34:03.790, 1004.29
20:34:04.775, 1004.21
20:34:05.806, 1004.20
20:34:06.792, 1004.23
20:34:07.824, 1004.18
20:34:08.809, 1004.16
20:34:09.840, 1004.08
20:34:10.822, 1004.06
20:34:11.875, 1004.05
20:34:12.866, 1004.16
20:34:13.850, 1004.11
20:34:14.841, 1004.00
20:34:15.849, 1004.06
20:34:16.886, 1004.03
20:34:17.883, 1003.96
20:34:18.912, 1003.91
20:34:19.875, 1003.88
20:34:20.904, 1003.95
20:34:21.890, 1004.02
20:34:22.923, 1004.02
20:34:23.904, 1003.97
20:34:24.935, 1003.96
20:34:25.919, 1003.98
20:34:26.948, 1004.02
20:34:27.934, 1004.04
20:34:28.963, 1003.98
20:34:29.945, 1003.95
20:34:30.976, 1004.01
20:34:31.960, 1004.09
20:34:32.991, 1003.95
20:34:33.974, 1004.06
20:34:35.004, 1003.94
20:34:36.046, 1003.98
20:34:37.037, 1004.04
20:34:38.016, 1004.00
20:34:39.088, 1003.92
20:34:40.039, 1003.80
20:34:41.038, 1003.82
20:34:42.023, 1003.93
20:34:43.055, 1003.85
20:34:44.039, 1003.92
20:34:45.071, 1003.91
20:34:46.056, 1003.88
20:34:47.090, 1003.96
20:34:48.070, 1003.94
20:34:49.101, 1003.97
20:34:50.084, 1004.02
20:34:51.112, 1003.92
20:34:52.123, 1003.97
20:34:53.113, 1004.03
20:34:54.102, 1004.04
20:34:55.129, 1003.99
20:34:56.117, 1004.13
20:34:57.138, 1003.98
20:34:58.167, 1004.11
20:34:59.148, 1004.15
20:35:00.153, 1004.03
20:35:01.177, 1004.02
20:35:02.156, 1004.00
20:35:03.187, 1003.96
20:35:04.170, 1003.98
20:35:05.200, 1004.04
20:35:06.183, 1004.03
20:35:07.214, 1003.98
20:35:08.196, 1003.97
20:35:09.224, 1003.99
20:35:10.253, 1004.03
20:35:11.237, 1003.90
20:35:12.269, 1003.97
20:35:13.255, 1003.87
20:35:14.239, 1004.00
20:35:15.270, 1003.94
20:35:16.254, 1004.10
20:35:17.293, 1003.97
20:35:18.278, 1003.95

